timestamp,pair,base,quote,rate,pip_value,name
2025-10-21T15:17:05.390029,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:17:06.584886,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:17:07.789191,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:18:09.096769,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:18:10.248797,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:18:11.431393,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:18:12.598906,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:18:13.772420,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:18:14.945172,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:18:16.180096,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:18:17.395101,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:18:18.603019,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:18:19.767379,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:19:20.995781,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:19:22.153868,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:19:23.336513,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:19:24.517833,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:19:25.808301,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:19:27.140992,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:19:28.337081,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:19:29.595620,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:19:30.827250,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:19:31.989401,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:20:33.187728,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:20:34.411653,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:20:35.592376,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:20:36.777761,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:20:37.986974,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:20:39.231607,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:20:40.427132,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:20:41.581164,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:20:42.817750,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:20:44.000267,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:21:45.177471,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:21:46.405972,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:21:47.635854,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:21:48.812788,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:21:49.983740,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:21:51.221874,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:21:52.438933,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:21:53.679828,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:21:54.852228,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:21:56.033720,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:22:57.266393,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:22:58.430441,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:22:59.590765,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:23:00.843251,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:23:02.043279,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:23:03.249014,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:23:04.424020,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:23:05.663526,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:23:06.892990,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:23:08.226847,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:24:09.458599,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:24:10.648120,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:24:11.911855,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:24:13.077241,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:24:14.279862,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:24:15.450859,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:24:16.634067,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:24:17.817730,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:24:18.999566,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:24:20.224632,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:25:21.433154,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:25:22.669879,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:25:23.825971,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:25:25.024099,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:25:26.210509,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:25:27.486892,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:25:28.651231,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:25:29.843412,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:25:31.022303,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:25:32.211169,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:26:33.550976,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:26:34.776508,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:26:36.003752,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:26:37.223103,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:26:38.440140,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:26:39.617365,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:26:40.799571,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:26:42.029324,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:26:43.269792,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:26:44.443111,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:27:45.641991,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
